WBGene_ID,Gene_name,Peptide_count,Neurons,Gonad,Hypodermis,Pharynx,Body_wall_muscle,Glia,Intestine,Germline,Somatic_gonad_precursors,Seam_cells,Non-seam_hypodermis,Pharyngeal_epithelia,Pharyngeal_muscle,Pharyngeal_neurons,Pharyngeal_gland,Body_wall_muscle,Sex_myoblasts,Intestinal/rectal_muscle,Socket_cells,Am/PH_sheath_cells,Cholinergic_neurons,Touch_receptor_neurons,GABAergic_neurons,Oxygen_sensory_neurons,flp-1(+)_interneurons,Canal_associated_neurons,Ciliated_sensory_neurons,Other_interneurons,Rectum,Distal_tip_cells,Vulval_precursors,Coelomocytes,Excretory_cells,AFD,ASEL,ASER,ASG,ASI/ASJ,ASK,AWA,AWB/AWC,Cholinergic_(3),Cholinergic_(11),Cholinergic_(15),Cholinergic_(23),Cholinergic_(24),Cholinergic_(26),Cholinergic_(29),Cholinergic_(35),Cholinergic_(36),GABAergic,Dopaminergic,flp-1(+),BAG,URX/AQR/PQR,Touch_receptor,PVC/PVD,SDQ/ALN/PLN,CAN,RIA,RIC,DVA,Cluster_5,Cluster_10,Cluster_13,Cluster_16,Cluster_17,Cluster_21,Cluster_25,Cluster_27,Cluster_40,Pharyngeal_(33),Pharyngeal_(37)
WBGene00002074,ima-3,17,97.896,400.855,110.105,101.768,180.175,188.788,213.425,407.9002567,326.2184273,121.963012,81.44445697,90.15746803,127.3079746,41.32462929,89.07765234,180.1747948,267.8159639,317.7447619,109.1220358,187.703255,102.8000637,31.88796174,114.8554086,159.8004245,40.76605436,144.0210422,126.6095492,133.5839595,137.500261,333.9579882,237.5249415,124.2267224,87.77243918,320.77,30.06,0,159.37,113.14,235.4,135.34,138.83,77.38,93.77,0,0,86.74,73,183.82,35.92,71.83,112.82,95,43.54,207.06,41.63,31.89,178.31,197.62,144.02,127.33,133.76,0,128.77,0,0,158.71,0,80.08,139.1,0,0,75.01,31.66
WBGene00013216,Y54G11A.7,2,12.311,2.859,23.282,16.075,2.24,11.548,213.367,0.877839597,14.60660452,3.406382002,64.88354089,11.64114436,22.44882054,0,0,2.240182603,0.839381074,4.584628367,28.17620028,1.820415965,4.420101379,0,0,7.519927809,59.53413916,0,15.70517112,26.32998853,28.29533687,48.02174572,0,1.287372421,9.797389975,0,0,0,36.8,0,0,0,0,48.74,8.12,0,0,0,0,15.54,0,29.76,0,0,43.72,0,0,0,4.62,14.33,0,0,128.35,64.22,21.92,0,0,36.55,0,40.73,7.08,51.15,0,0,0
WBGene00006798,unc-64,79,1243.219,11.09,47.966,98.563,20.814,66.116,211.477,4.201357156,76.85337526,51.8200548,37.80810088,78.75884683,90.78945974,835.0137255,136.33023,20.81425854,77.60954729,71.58829186,64.40716765,33.63459094,1910.494721,958.8902567,2443.859612,917.6076947,1788.453523,178.410712,575.21389,1520.31038,15.19993997,97.06009751,28.92486928,112.3018616,58.78600661,962.37,130.18,1227.52,307.7,467.98,594.48,648.9,462.21,1738.82,1214.64,950.61,159.56,585.6,1631.3,3070.55,501.59,1528.68,2555.2,986.64,1523.87,443.3,671.1,958.89,2321.02,1236.4,178.41,837.38,385.93,855.39,995.58,210.99,1100.21,628.29,427.67,476.2,1360.43,1041.31,1001.47,407.44,957.68
WBGene00009993,F53F4.11,3,34.628,333.863,142.973,65.697,162.296,65.603,211.418,327.7139618,497.5454631,173.3956787,69.57681864,34.61068355,112.2884138,31.52878322,169.4323805,162.2962708,417.7621006,136.5927802,51.10984232,89.10926498,46.32960803,0,63.52700443,22.45677072,0,0,56.92426473,2.331959032,47.49312281,111.2870352,481.1633457,165.4384134,60.1915417,0,0,0,0,208.94,20.92,0,0,96.62,41.28,0,0,24.21,55.66,45.94,0,33.39,67.76,23.42,0,0,0,0,4.74,42.81,0,0,0,0,0,38.47,28.94,0,0,205.4,0,0,0,35.63,30.35
WBGene00022087,Y69A2AR.16,3,93.28,161.887,99.46,66.899,72.802,136.652,211.056,164.0282446,153.3234182,112.9296599,54.95647924,43.89859544,154.6167378,109.2239279,48.22370372,72.80238938,99.18070866,60.5751011,59.19852037,222.5654516,115.7079819,115.8583661,106.5804671,59.10441916,56.48164209,104.1907754,93.17166611,32.72674659,36.29262664,101.306391,212.9904727,66.90741696,79.85563979,0,0,53.5,92.6,46.41,59.58,0,134.59,108.24,97.35,62.54,287.25,102.23,178.51,73.92,238.2,45.2,113.69,72.85,49.29,0,0,115.86,55.89,112.67,104.19,0,0,34.04,0,0,0,22.54,0,373.9,103.74,181.75,289.86,113.38,108.03
WBGene00017418,F13B6.3,477,1.665,2.455,0.209,4.773,0.796,0,210.29,2.456479478,3.30131062,0.312527038,0,0,0,0,0,0.795754826,0,0,0,0,1.177086828,0,0,0,0,0,8.507915044,0,0,0,5.573924514,1.187704879,0,0,0,0,0,16.01,0,0,0,0,1.98,81.4,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016585,oac-59,7,6.091,2.399,0.2,0.395,0.429,50.265,209.581,2.631798895,0,0,0.818121723,0,2.320293285,0,0,0.428623469,0,0,5.509459742,116.8757962,0,0,0,0,0,0,49.39515038,0,0,0,0,0,0,0,0,0,132.89,0,0,52.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.64,9.47,0,0,0,0
WBGene00007362,cyp-35C1,41,0.72,0.043,25.125,0,0.664,0,208.968,0.047525084,0,0.067002214,93.63894301,0,0,0,0,0.664440374,0,0,0,0,0,0,13.29787234,0,0,0,0,0,26.6219418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012782,Y43C5A.2,20,7.202,0.109,2.06,0,0.562,0,208.929,0.119084592,0,2.899873376,0.476965431,0,0,0,0,0.561549269,0,0,0,0,0,0,0,0,0,0,0,94.02712799,0,0,0,4.462891061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.56,0,0,0,0,158.68,0,0,0,0,0,0
WBGene00001502,ftt-2,147,2713.464,60.444,488.287,975.905,735.41,996.634,208.731,12.5994464,440.7892002,474.7590765,496.082639,961.3149662,901.3322452,2517.337562,796.4830418,735.4100559,579.5879702,1809.388455,1254.233823,684.9382032,3329.657572,1872.875007,2453.758636,3405.059981,1922.31124,1207.122936,2408.978733,2785.040378,394.8273794,875.5567343,602.9304906,1137.428285,918.0411233,3515.39,3922.96,4518.11,1608.5,1511.75,3053.34,2567.81,3316.99,2653.61,2891.33,1033.07,1595.87,2041.62,3113.99,3628.37,2059.31,2649.29,2359.22,3473.19,2719.07,3183.41,2068.11,1872.88,3574.55,4149.64,1207.12,1425.76,3980.13,1551.64,3369.85,1523.82,1445.3,2291.56,3055.11,2300.58,3504.21,3512.99,1562.37,2428.4,2542.85
WBGene00020812,acdh-7,2,19.474,3.551,64.88,12.174,241.209,24.438,208.696,0.899154935,32.24127887,44.23433998,92.85355269,2.928443934,6.004851949,24.31078913,13.72989412,241.2094855,6.091741965,15.25638479,0,54.84870987,29.28600162,0,8.250825083,0,0,0,53.32333761,23.52460656,129.1310154,27.05036192,29.74347292,40.14754345,11.23089674,0,0,0,0,0,87.9,365.5,0,25.72,22.01,0,0,0,42.16,28.34,0,0,8.8,26.26,0,0,0,0,47.8,0,0,0,0,0,0,0,0,64.39,0,82.12,0,0,0,0,31.29
WBGene00012947,Y47H9C.1,341,0,0,0.147,0,0,0,208.615,0,0,0.219175104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00000084,aex-1,1,1.308,0.916,28.968,8.771,2.574,1.037,208.419,0.812998707,2.67888237,38.03758091,13.83525893,22.47034729,0,0,0.879168799,2.573549096,0,3.770692764,0,2.644142724,0,3.960333302,0,0,0,0,5.909504722,0,4.062959622,0,10.37566321,5.469086068,16.95996736,0,0,0,0,42.53,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012553,cox-5A,3,223.545,286.993,294.758,349.699,537.566,236.272,207.694,267.660636,536.9427973,249.6504169,375.6455426,353.1860439,398.1110943,269.9832115,368.3057113,537.5661293,338.863799,352.7353865,206.2946217,224.471145,218.9639675,186.9734796,233.026181,204.1337335,322.5575579,158.7197343,181.4819998,360.0866924,282.4567401,341.875134,425.9412173,409.7720544,506.4482621,0,97.22,215.63,188.57,259.49,296.04,192.58,330.32,195.39,193.9,134.69,584.46,251.78,200.77,255.31,420.75,306.44,204.57,285.85,265.05,294.54,182.35,186.97,360.42,176.9,158.72,635.22,145.16,76.92,239.42,366.76,301.05,102.75,299.93,101.32,133.05,332.28,536.91,353.2,246.11
WBGene00009126,pyk-1,149,252.272,263.795,88.418,196.998,260.608,77.588,206.003,227.329716,761.8039074,89.78379791,80.76462146,241.143376,281.405158,280.2912872,77.24604031,260.6077977,484.596045,586.4772622,101.5706144,46.38466916,307.8347157,263.71974,254.4471764,239.1003876,196.7304127,304.5013512,242.2713292,225.4476058,56.07136473,291.6138992,429.8534987,196.3279467,159.4671246,0,670.68,25.93,127.68,271.18,123.26,300.47,303.51,466.48,256.8,186.69,116.96,172.9,241.23,310.35,104.42,84.15,238.38,207.98,247.58,169.83,269.82,263.72,282.97,253.13,304.5,339.61,0,22.18,115.32,169.8,240.86,299.02,211.07,244.72,189.09,159.46,474.49,263.44,285.13
WBGene00013606,cand-1,101,109.407,234.683,98.286,77.844,91.286,86.92,205.578,241.1297727,171.3352836,119.4658761,43.13604511,64.19893749,46.46448414,95.88026019,117.6494483,91.28606768,191.4326233,88.82928791,119.8592918,61.35618966,104.8077603,95.56684843,194.6663903,39.66775314,90.7945195,163.2838063,117.9919441,101.9448028,104.1330268,159.353221,162.0412365,92.06111776,42.82983147,0,33.91,47.03,152.75,151.42,172.13,218.97,31.92,133.2,84.65,275.52,77.7,84.79,284.92,145.46,145.56,69.7,175.19,21.03,84.87,52.31,0,95.57,73.57,53.71,163.28,185.34,77.3,78.22,28.81,134.82,0,71.91,51.04,89.45,133.45,241.9,140.35,65.4,104.63
WBGene00012348,pptr-1,12,336.782,169.159,100.193,279.989,174.917,206.296,203.862,171.5726905,119.3449893,94.53876931,80.35680607,336.3029399,260.0742664,308.6075703,106.2358062,174.9167929,203.2908758,250.2735102,203.6342174,169.5668499,285.9707876,242.4516492,325.0721309,334.1665457,253.3005496,368.0317453,468.9726316,340.8251276,68.08238889,215.3725734,146.6923335,160.1235349,233.3960529,325.99,844.12,412.49,622.19,438.26,533.34,359.61,258.6,292.49,326.87,341.6,106.33,322.9,215.4,392.45,265.56,237.22,341.46,426.92,299.91,205.13,348.19,242.45,279.33,381.37,368.03,381.29,299.65,503.37,546.05,219.28,530.98,507.34,396.41,505.39,253.15,528.86,200,151.6,353.65
WBGene00004434,rpl-22,177,566.764,1044.341,1222.12,726.659,874.583,787.357,202.366,1020.489984,1345.938185,1314.797215,935.675209,635.319436,544.1090482,503.0515432,915.9021962,874.5826939,1600.984721,906.9956019,740.570141,870.5431958,449.3447678,813.5087897,329.6487168,414.778886,716.8967789,1082.315862,677.7871103,432.2007942,837.0181681,1131.356233,1492.089344,1124.074271,791.0319439,342.39,570.09,234.06,868.4,746.27,581,425.44,384.27,354.02,569.34,575.45,163.22,704.09,441.93,332.62,428.58,912.55,326.85,420.85,683.49,128.47,743.33,813.51,182.5,374.5,1082.32,810.11,550.06,547.59,419.38,594.34,326.82,820.1,588.35,1000.59,732.28,703.02,280.7,1055.3,344.62
WBGene00016995,acly-1,40,129.674,2.312,57.87,72.275,14.696,36.708,202.26,0.27451693,19.52764573,68.11734917,37.2439188,87.24342028,82.03626281,131.0890965,111.1168617,14.69648573,2.567371025,50.50896724,80.1687348,3.565030615,312.4547421,0,44.43563677,135.3548564,0,29.94906807,35.83183272,17.87566597,16.26785323,34.12940661,33.67320606,19.80430226,86.10320021,120.15,0,0,0,28.67,152.55,0,0,406.05,227.35,82.71,689.82,56.33,187.92,257.07,0,52.85,47.4,0,72.34,0,284.51,0,27.21,119.32,29.95,18.39,0,0,0,0,0,26,31.42,27.26,6.36,0,0,32.18,159.47
WBGene00004426,rpl-14,119,473.116,843.049,925.756,550.983,771.5,708.248,201.913,803.6242261,1273.355804,1013.884128,681.1787715,459.5227085,511.8835917,628.9043272,782.9926399,771.500191,1421.503664,818.7818628,481.3323897,882.2811133,369.0801184,600.0595247,448.9266982,330.3183866,523.1939652,723.6268985,484.0322163,368.6298784,634.1832806,1181.387795,1429.146883,870.7172748,714.65768,271.52,30.06,248.64,1386.73,432.16,129.02,424.49,106.92,462.62,418.56,462.85,312.63,419.61,567.83,299.39,226.99,823.83,440.26,452.38,551.36,272.36,416.91,600.06,173.29,312.38,723.63,361.22,963.1,578.27,467.71,731.96,389.11,372.65,356.81,847.03,510.71,1103.79,344.83,679.37,614.43
WBGene00006512,abcf-1,2,44.007,312.844,102.832,116.899,135.01,101.598,201.812,322.1029244,242.408504,124.7538748,70.03705553,76.9998873,114.4188449,93.6790455,264.2641275,135.0096381,186.6278556,98.26529961,59.94571134,128.9663125,22.83940086,38.64773317,0,58.87869196,32.45649281,181.3337654,46.13777219,9.7688505,29.09348728,146.0885389,273.4989332,88.0346304,196.1438299,0,0,0,172.05,56.93,0,0,0,37.24,33.85,0,0,48.77,10.73,8.43,0,0,0,68.91,23.84,13.82,149.06,38.65,19.85,33.78,181.33,0,0,0,0,109.6,0,111.48,0,0,153.91,0,0,343.99,21.87
WBGene00008019,C38H2.2,7,17.593,6.684,8.831,63.833,24.752,156.927,201.501,0.916119554,58.5942184,11.6380657,3.636456963,19.0485838,24.95425482,15.86093198,370.8127189,24.75249254,34.2815724,27.40225065,100.513687,189.2533117,16.83070962,14.67652929,11.39392387,62.61413548,0,43.0369679,12.47450957,28.86098894,6.138509324,87.66993408,11.19238711,115.2007097,177.125318,0,0,50.66,0,20.69,0,0,0,4.8,21.23,82.71,0,0,2.22,16.99,0,12.23,12.15,0,13.22,0,216.6,14.68,37.99,13.77,43.04,0,91.93,0,0,0,0,0,0,8.72,16.2,27.43,0,0,20.41
WBGene00020915,nol-58,48,36.818,479.82,177.611,107.765,183.592,93.393,200.844,472.6130185,714.4574437,238.7860376,53.87446785,80.78238079,198.6028698,33.52517914,159.4951203,183.5921169,539.4976513,169.1069684,78.3920886,135.8794576,20.58301102,12.93593491,38.36497155,38.51788059,23.55823596,54.92542755,30.69583888,58.62915357,21.85608477,96.95756471,585.7226661,198.5863106,35.00451746,0,0,0,0,104.72,0,73.49,0,29.26,52.74,65.47,0,0,36.43,31.53,0,7.9,40.92,51.15,33.22,41.46,0,12.94,25.19,56.06,54.93,129.52,132.53,0,0,0,0,18.32,0,23.49,18.3,0,143.37,0,43.14
WBGene00002045,icd-1,15,374.535,983.127,604.841,609.105,876.9,550.311,200.636,943.336749,1610.549074,739.202585,257.9160573,609.4407677,593.4963895,316.9893548,537.3059873,876.9001651,1506.209089,946.718713,429.0582502,639.2395847,343.6711575,440.7577685,405.1391077,314.6352819,284.0044217,984.4691714,381.8360484,232.813301,162.0054697,773.9542774,1417.352726,876.3226545,545.6733695,770.85,377.49,172.88,459.94,204.56,464.76,272.32,199.69,395.41,323.37,367.73,79.37,463.58,441,362.85,212.66,434.21,395.76,456.76,375.1,532.14,331.95,440.76,156.26,215.11,984.47,297.5,138.72,443.3,254.16,382.12,127.02,601.21,440.29,308.52,329.4,696.05,271.19,416.13,288.55
WBGene00011735,hip-1,19,176.295,240.031,129.62,124.525,183.578,141.228,200.385,237.031668,307.7993351,147.6685783,75.2075481,110.2492267,269.5962555,207.5140022,112.5525853,183.5783488,138.0565871,242.1317802,162.6592628,162.684587,186.7070844,148.4140059,114.4991492,196.0438649,102.1203958,100.2867056,211.8030251,95.66776384,83.86963493,165.8990356,279.1699015,162.4516046,76.41007144,0,168.34,146.12,40.66,446.66,256.71,0,355.59,370.87,182.55,137.41,0,46.51,235.98,250.24,132.83,85.97,122.13,89.31,149.37,10.19,290.82,148.41,130.43,227.66,100.29,62.04,0,106.56,21.92,450.26,44.09,183.48,412.38,236.75,88.17,140.37,0,238.68,198.57
WBGene00012354,cox-4,9,318.934,226.022,285.759,385.318,587.057,224.532,200.118,214.693401,355.7815488,259.0395429,337.2191736,319.9269058,527.7137066,384.9318411,239.2736408,587.0572023,296.4791817,343.5550228,212.7253047,242.2416553,387.2139107,698.8346152,364.5314511,176.471451,309.0493505,134.8991258,216.5859689,349.520509,338.1498384,305.8242698,262.970689,282.4824113,234.7856063,0,134.17,179.99,308.37,334.02,437.96,167.42,237.51,425.59,290.65,76.92,814.04,215.23,284.32,384.46,110.24,105.13,349.18,757.17,290.57,464.8,55.74,698.83,242.48,114.59,134.9,541.31,385.06,362.46,271.08,105.62,46.53,189.6,452.11,97.19,336.25,314.93,191.85,173.83,445.49
WBGene00018467,sdpn-1,21,42.443,2.789,22.436,166.856,0.813,151.373,199.17,0.962005593,29.21109771,22.8696867,21.21989753,205.8610037,101.4336638,0,62.94363239,0.813337028,5.736938425,0,235.6156479,0,22.44432003,17.82149986,0,0,14.21747043,0,146.2551583,10.95794341,0,0,28.35187934,5.464096361,11.73764026,0,0,0,0,0,88.12,246.88,142.36,0,60.9,0,809.73,0,25.21,0,0,0,0,0,10.44,0,0,17.82,22.27,0,0,0,0,0,0,0,0,586.62,27.56,0,27.25,0,0,0,0
WBGene00018174,F38B6.4,3,0.194,0.296,7.041,1.888,0.815,0.614,199.167,0.233296669,1.276332331,10.36506504,0.391625481,0,11.1000111,0,0,0.815276791,0,0,0,0,1.415548383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011672,cyp-13A5,13,0.367,0.198,6.546,49.305,0.307,2.375,199.134,0.062888177,2.150260181,6.0930818,8.038924186,33.69963363,115.8238287,0,0,0.306643545,0,0,1.046962552,0,0,8.128539301,0,0,0,0,0,0,0,0,0,2.927940457,46.9320161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00009674,nucb-1,1,133.98,13.35,242.737,86.586,107.578,227.514,199.124,1.093581315,110.7945059,246.0117945,261.637202,79.73575745,70.28084721,245.2172679,76.25161918,107.5776189,159.0128709,222.7506795,143.1047894,364.551442,79.25736392,197.0670392,43.93742045,178.6027796,88.05286121,326.3942014,140.174163,154.6689232,203.8043167,222.1291344,186.6061577,422.5890338,446.2611404,0,196.32,35.98,332.78,307.51,0,196.08,69.58,22.6,102.1,254.16,452.53,56.16,110.55,133.15,325.48,192.15,37.53,61.72,83.07,177.51,32.29,197.07,188.81,250.39,326.39,103.28,109.28,159.55,76.53,204.45,851.53,53.79,185.99,33.28,138.22,0,0,380.56,206.39
WBGene00015141,ugt-46,19,3.115,0.91,7.539,13.767,1.113,0.463,198.711,0.998155107,0,0.447026222,21.58306411,2.148777024,17.22720532,19.78082842,74.39645873,1.113338045,0,0,0,1.180916391,1.939412746,0,0,0,0,0,0,0,1.354319874,0,1.983083827,1.917648503,0,0,0,0,0,0,0,0,0,0,3.4,0,0,53.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.46
WBGene00000109,alh-3,153,13.63,84.109,153.997,9.441,2.8,10.827,197.21,91.21459789,11.55057596,101.3992275,170.8554714,7.121013279,1.44437704,0,0,2.80033381,10.72596268,0,6.92139863,15.66298307,0.130389316,0,0,0,0,0,80.15555938,0,286.9011871,8.867449367,7.142521085,9.60644264,35.70990221,0,0,0,0,165.74,115.47,75.93,205.94,0,12.52,0,0,0,0,0,86.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,0,53.76,0,93.46,0,0,0,0,0
WBGene00007885,ugt-21,4,3.885,0.196,9.07,0,0.397,0.819,196.763,0.075175105,1.946642528,0,27.84836264,0,0,12.79001356,0,0.397320778,0,0,0,2.088205814,0,0,0,0,0,0,29.33622075,0,8.789508842,0,0,0,0,0,0,0,0,0,231.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.91,0,0,0,0,16.46
WBGene00015116,pacs-1,24,20.849,5.503,3.836,0.338,6.849,6.613,195.347,4.977918095,8.730491236,4.784924717,0.564564754,0,1.984481356,0,0,6.849104849,0,0,7.236518366,3.657845163,17.29396044,0,11.32930514,14.01148942,58.26315569,21.27407302,7.051401157,29.79267584,8.426445557,17.1461884,2.389159724,10.85683106,0,0,0,0,0,25.9,0,53.83,0,1.65,29.01,0,0,0,21.36,33.8,0,4.92,12.08,20.45,42.79,0,0,0,52.81,26.71,21.27,15.61,0,0,0,359.41,0,0,0,0,0,72.84,0,0,0
WBGene00001527,gcs-1,1,70.455,191.006,45.067,63.643,23.579,13.215,195.314,200.9589166,91.77988972,46.58201865,33.56637195,59.49389946,77.33913028,142.2184685,49.18547574,23.5785087,51.06125986,68.94165379,26.15334996,8.055699186,14.61186975,109.1204612,46.42422784,67.64161974,19.33650582,0,253.3927465,8.477014139,97.97072933,78.75318807,57.51953659,71.10328525,2.81392103,0,471.56,51.85,67.07,260.67,231.8,291.52,30.53,52.4,31.56,1028.61,215.75,11.72,62.91,62.03,0,0,28.52,83.85,14.2,0,23.61,109.12,4.62,117.43,0,25.44,0,0,0,0,0,221.9,0,199.59,118.8,0,0,0,183.02
WBGene00009012,F21D5.7,16,93.644,143.261,96.067,103.21,75.49,122.416,194.688,144.9283852,95.3077243,112.9601834,69.27957419,75.16744454,147.9034182,150.4560941,172.7168176,75.48994046,127.7877885,131.9613845,147.2572671,116.2144243,61.97242275,74.81889537,158.8531654,78.83934534,71.15524748,136.4680059,87.16397798,64.72559583,101.119361,213.8030085,171.4360529,170.9027413,61.04737271,0,74.05,0,30.55,243.44,0,17.94,32.35,78.48,94.3,158.36,0,61.47,132.96,76.77,0,15.78,169.44,142.77,52.26,0,116.93,74.82,110.24,93.28,136.47,42.97,0,0,406.16,183.11,32.07,140.8,0,33.63,41.9,139.35,0,344.96,94.66
WBGene00006759,unc-22,16,281.712,53.424,108.625,1594.971,11282.041,83.399,194.157,55.00493754,30.17375742,109.511318,123.2516203,249.8984666,6849.961658,412.5123498,178.4319711,11282.04098,2852.375695,6753.721142,57.28107004,50.29158498,231.0779848,408.8748835,175.9438608,273.6742498,260.21865,431.0452876,476.5031829,217.871805,8.426445557,56.96120339,88.28336142,204.3244116,75.90442953,0,86.49,1516.64,115.91,321.21,1138.16,1178.45,234.87,261.99,139.5,795.19,0,258,161.73,393.88,0,152.43,166.17,1199.04,209.64,230.21,300.9,408.87,83.28,278.6,431.05,337.52,52.87,578.23,0,349.85,107.84,297.31,241.55,317.79,313.49,320.35,1084.75,88.18,505.56
WBGene00011953,ppm-2,3,178.465,103.254,80.849,124.355,130.358,140.826,194.114,98.27156016,163.3286343,84.37316941,76.88194275,107.0664905,155.7878815,165.8041302,104.9659876,130.3584746,152.0131905,189.5710774,132.8592194,105.9092938,202.8186595,143.0274797,308.6592429,136.2757376,124.5031679,118.7476467,179.9140772,173.1744772,56.54321013,129.7846763,139.9708582,113.4902203,140.4485444,431.68,104.11,0,132.1,304.29,108.44,50.88,88.45,142.25,222.12,198.95,217.96,87.48,188.3,143.93,0,112.18,329.24,235.32,139.18,47.53,110.96,143.03,124.97,185.78,118.75,320.29,131.1,124.37,68.68,38.47,33.96,326.78,69.95,58.5,180.61,103.15,0,152.82,169.53
WBGene00003813,nrf-6,1,1.253,6.353,33.09,3.004,0.391,10.797,193.471,0.881502535,84.76701008,12.1884572,72.35481076,6.255551802,0,0,4.424269774,0.391000859,3.422735176,0,19.05938181,1.908670767,0,0,0,0,0,0,0,0,167.0787445,0,116.530941,0,15.03759398,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011481,imp-2,37,182.204,222.878,115.615,218.839,222.141,358.41,193.336,215.7767245,201.2971158,135.3222081,46.94301042,112.1510932,124.0008891,249.1501167,434.3158551,222.1406394,354.1017796,496.2014121,192.0753351,606.936914,108.1082728,174.1653619,125.9571353,184.1156294,315.5408096,116.8703845,253.0165862,273.8895679,33.84685298,566.3569159,106.0950954,982.166896,395.1130691,682.83,0,89.57,349.11,207.09,170.61,218.62,57.23,97.81,118.38,242.81,143.99,59.24,176.06,172.26,562.22,385.47,124.8,61.7,255.82,144.91,372.83,174.17,221.14,108.53,116.87,241.78,60.92,647.45,159.99,267.73,862.88,318.74,264.43,387.35,223.75,84.35,384.62,533.16,167.67
WBGene00016004,C18H9.6,9,0.804,0.039,0.131,0,1.433,0,193.295,0.043191175,0,0,0.534262237,0,0,0,0,1.432719511,0,0,0,0,0,0,0,0,0,0,0,2.868279979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.86,0,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015400,cyp-35A2,8,0,0,0,0,0.572,0,191.124,0,0,0,0,0,0,0,0,0.572202502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003800,npp-14,4,89.118,781.84,131.448,120.789,107.678,121.879,190,816.0718777,517.0412665,169.8742305,49.34468049,126.5848979,165.2752931,64.83160626,117.7936893,107.6781987,346.3723249,107.8593251,111.1683033,133.2157284,76.23264474,179.88045,144.0519755,98.70622568,89.34618452,90.50864835,54.08288143,120.0278659,8.284752273,177.7666022,178.0113614,141.5992273,133.2215059,478.93,0,0,45.6,0,53.56,46.76,0,46.79,86.46,106.71,0,65.91,211.69,135.9,0,0,153.66,7.8,65.62,15.86,0,179.88,73.38,181.52,90.51,265.75,0,124.63,19.19,0,69.99,71.62,0,30.25,114.74,54.87,0,95.24,56.11
WBGene00016716,acs-17,16,18.864,9.059,220.247,19.496,861.371,28.414,189.793,1.047137265,112.7591881,20.77576633,728.0833326,3.423754695,11.41149415,0,29.91186056,861.3708569,39.76279526,90.65154856,2.185677691,66.11710765,4.052720207,4.002689808,7.987220447,0,0,0,31.97733971,29.71617201,199.6518017,31.47244078,14.68773416,3.974005758,31.3283208,0,0,0,0,0,70.15,45.72,199.52,11.6,29.07,0,0,0,0,0,0,14.97,8.52,0,0,0,0,4,5.12,0,0,111.56,0,0,0,0,0,16.96,0,0,83.63,0,0,0,0
WBGene00006751,unc-11,19,433.931,97.343,43.174,194.98,37.599,99.287,189.48,100.5519367,69.97679646,49.11710059,28.88441208,207.0685496,145.2722552,305.5038354,17.82002026,37.59889797,66.03588084,43.81675958,167.3038247,38.79065883,590.2058101,746.9082657,495.2421877,321.4031213,347.981558,126.7428765,244.6725616,355.7085039,59.03507506,47.94844343,40.00997822,395.2853388,192.936972,0,743.51,46.01,261.86,351.7,388.3,215.38,288.15,504.77,506.7,154.44,766.89,280.47,405.06,790.44,554.29,667.53,502.44,145.06,299.71,33.46,363.03,746.91,166.46,421.69,126.74,516.89,818.23,373.13,1293.98,276.25,139.94,173.96,685.38,114.54,336.22,78.28,231.88,23.77,386.33
